label_Current_Teacher,CNTLNUM_T,SCHCNTL,CNTLNUM_P,vacnc_difficult_STEM_Yes,number_of_dependents,region_Northeast,region_West,marital_status_Married,race_t_White,race_t_Black,race_t_Hispanic,gender_t_Female,summer_teaching_Yes,nonteaching_job_Yes,nonschool_job_Yes,extracur_act_Yes,merit_pay_Yes,union_member_Yes,BA_major_code_STEM,MA_major_code_STEM,main_tch_fields_cert_type_Regular,MA_deg_Yes,pd_time,pd_finance,remain_in_teaching,STEM_teaching_field,STEM_hours_taught,public_ft_exp,public_pt_exp,private_ft_exp,class_org,main_teaching_lastyr_Same_as_thisyr,ft_pt_status_FT,teaches_ungraded_Yes,teaches_7_to_12,new_teacher_Yes,percent_minority_students,FRPL_eligible_k_12_students,student_teacher_ratio,sch_type,level_Elementary,urbanicity,title_I_receive_students_Yes,age_p,salary,yrs_princpl_this_sch,yrs_princpl_oth_schls,yrs_tchng_before_princpl,yrs_tchng_since_princpl,deg_highest_P,race_p_Black,race_p_White,race_p_Hispanic,gender_p_Female,incentives_pay,incentives_recruit_NonSTEM
1,101730,103190,105158,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,2,0,0,1,0,1,0,1,1,4,4,10.3,1,1,3,1,5,2,22,0,1,15,4,0,1,0,0,0,0
1,140297,103210,109846,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,7,38,0,0,3,1,1,0,0,0,3,2,21.63,3,1,2,0,5,4,17,8,4,0,3,0,1,0,0,0,0
1,115484,103238,104519,0,4,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,15,0,0,1,1,1,0,1,0,1,2,14.28,1,0,3,0,4,3,8,0,20,0,3,0,1,0,0,0,0
1,140558,103241,108210,1,2,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,2,0,25,22,0,1,5,1,1,0,0,0,4,4,12.73,1,1,1,1,3,3,2,0,15,0,3,0,1,0,1,1,0
1,106708,103242,104888,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,5,0,8,5,0,0,3,1,1,0,1,0,1,3,16.75,1,1,2,1,4,1,3,0,12,0,3,0,1,0,0,0,0
1,120259,103242,104888,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,2,0,8,25,0,0,3,1,1,0,0,0,1,3,16.75,1,1,2,1,4,1,3,0,12,0,3,0,1,0,0,0,0
1,146813,103244,102683,0,2,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,1,0,0,26,0,0,1,1,1,0,1,0,4,3,14.82,1,1,2,1,3,3,3,0,11,0,3,0,1,0,0,1,0
1,140025,103248,110630,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,9,2,0,0,5,1,1,0,0,1,1,3,19.11,1,1,2,0,1,2,0,0,15,0,4,0,1,0,1,1,0
1,123343,103254,103190,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,0,0,8,0,0,4,1,1,0,1,0,2,2,18.68,1,0,2,0,3,5,1,0,15,1,3,0,1,0,0,0,0
1,123526,103271,102260,1,2,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,9,0,0,1,1,1,0,1,0,4,3,9.23,4,0,2,0,4,1,0,0,0,0,4,0,1,0,1,0,0
1,103257,103290,102583,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,5,0,0,3,0,0,1,1,1,0,0,1,4,3,16.43,1,1,2,0,4,3,4,0,16,0,4,0,1,0,0,0,0
1,103474,103290,102583,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,3,1,0,3,0,0,1,1,1,0,0,1,4,3,16.43,1,1,2,0,4,3,4,0,16,0,4,0,1,0,0,0,0
1,148706,103290,102583,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,3,0,0,3,1,0,1,0,1,0,0,0,4,3,16.43,1,1,2,0,4,3,4,0,16,0,4,0,1,0,0,0,0
1,128684,103292,102253,1,2,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,2,0,0,15,0,0,1,1,1,0,1,0,1,1,17.13,1,0,2,0,5,6,6,0,7,0,5,0,1,0,0,0,0
1,107714,103299,104208,1,2,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,2,0,0,11,0,0,1,1,1,0,1,0,1,3,11.41,1,0,3,1,4,3,3,4,18,0,4,0,1,0,0,1,0
1,141945,103306,107901,0,3,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,3,0,10,2,0,0,3,1,1,0,0,1,1,3,8.25,1,1,3,1,2,2,1,8,5,0,3,0,1,0,0,0,0
1,126233,103317,100664,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,2,0,5,1,1,0,4,0,1,0,0,1,3,3,16.77,1,1,1,0,2,5,1,7,10,0,4,0,1,0,1,1,0
1,146370,103317,100664,0,2,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,1,1,0,10,2,0,0,3,1,1,0,0,1,3,3,16.77,1,1,1,0,2,5,1,7,10,0,4,0,1,0,1,1,0
1,107776,103321,100657,0,2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,2,0,8,21,0,0,3,1,1,0,0,0,4,4,13.43,1,1,3,1,4,3,15,14,14,15,5,1,0,0,1,1,0
1,110525,103338,106066,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,5,0,0,8,0,0,1,1,1,0,1,0,3,4,22.49,1,0,2,1,5,4,13,0,11,0,3,0,1,0,0,1,0
1,148028,103341,109065,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,5,0,0,0,0,1,3,3,16.58,1,1,2,0,3,4,1,0,11,0,5,0,1,0,1,0,0
1,148114,103341,109065,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,5,0,0,3,0,0,2,1,1,0,0,1,3,3,16.58,1,1,2,0,3,4,1,0,11,0,5,0,1,0,1,0,0
1,111373,103346,108726,1,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,5,0,4,33,0,0,4,1,1,0,0,0,2,2,12.04,1,1,2,0,5,4,6,8,15,0,3,0,1,0,0,0,0
1,138063,103346,108726,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,2,0,0,0,2,0,5,1,0,0,1,1,2,2,12.04,1,1,2,0,5,4,6,8,15,0,3,0,1,0,0,0,0
1,141386,103352,103321,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5,0,0,4,0,0,1,0,1,0,1,0,4,4,15.25,1,0,3,1,5,2,0,5,25,1,4,0,1,0,0,1,1
1,144288,103359,108375,1,2,0,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,3,1,0,24,0,0,1,1,1,0,1,0,2,2,12.81,1,0,3,1,2,3,7,0,13,0,3,0,1,0,0,1,0
1,122140,103374,100058,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,0,0,34,0,0,1,1,1,0,1,0,2,4,8.61,1,0,3,0,3,1,0,0,7,0,3,0,1,0,1,0,0
1,111341,103378,102198,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,2,0,8,2,0,0,3,1,1,0,0,1,2,3,18.45,1,1,2,0,4,3,12,0,14,12,5,0,1,0,1,0,0
1,101127,103380,111014,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,1,1,0,18,1,1,1,1,1,0,1,0,3,3,13.31,1,1,2,0,3,4,3,0,9,0,3,0,1,0,0,0,0
1,140314,103380,111014,1,4,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,12,0,0,4,1,1,0,1,0,3,3,13.31,1,1,2,0,3,4,3,0,9,0,3,0,1,0,0,0,0
1,116459,103384,105625,0,4,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,2,0,4,3,0,0,3,1,1,0,0,1,1,4,12.89,1,1,3,1,2,2,10,1,12,0,3,0,1,0,0,1,0
1,101140,103395,100138,1,2,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,3,0,0,16,0,0,1,1,1,0,1,0,2,1,18.06,1,0,2,0,4,4,19,6,2,0,4,0,1,0,0,1,0
1,131052,103403,104918,0,2,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,2,0,0,24,0,0,1,1,1,0,1,0,3,3,17.85,1,1,2,0,5,3,4,3,16,7,4,0,1,0,1,1,1
1,132524,103403,104918,0,2,0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,1,0,1,1,5,0,2,3,0,0,3,0,1,0,0,1,3,3,17.85,1,1,2,0,5,3,4,3,16,7,4,0,1,0,1,1,1
1,136880,103407,106974,1,4,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,3,0,0,1,1,1,0,1,1,1,2,10.77,5,0,2,0,4,4,3,0,4,0,5,0,1,0,0,0,0
1,115329,103415,106456,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,2,0,8,13,0,1,4,1,1,0,0,0,2,1,19.79,1,1,1,0,4,3,0,3,16,0,4,0,1,0,1,1,0
1,143473,103429,100303,0,3,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,5,0,9,11,0,0,4,1,1,0,0,0,1,3,14.43,1,1,3,1,1,1,1,2,4,2,3,0,1,0,0,1,0
1,148545,103435,106455,0,4,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,9,20,0,0,3,1,1,0,0,0,4,4,18.63,1,1,2,0,2,2,3,0,12,0,4,0,1,0,1,0,0
1,115667,103439,103752,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,2,0,0,2,0,0,1,1,1,0,1,1,2,2,15.87,1,0,2,1,4,6,6,7,11,0,4,0,1,0,0,0,0
1,145614,103439,103752,1,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,2,0,0,3,1,0,1,1,1,0,1,0,2,2,15.87,1,0,2,1,4,6,6,7,11,0,4,0,1,0,0,0,0
1,119271,103446,102748,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,2,0,0,19,6,0,1,1,1,0,1,0,1,3,17.08,1,0,3,0,3,2,2,3,24,5,3,0,1,0,0,0,0
1,147697,103460,107574,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,10,1,0,0,5,0,1,0,1,1,4,3,14.92,1,0,1,1,5,4,2,4,25,0,3,0,0,1,1,1,1
1,100845,103463,101746,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,3,2,0,0,4,1,1,0,0,1,4,4,22.5,1,1,2,1,3,5,0,12,14,0,3,1,0,0,1,1,0
1,129820,103463,101746,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,3,0,12,9,0,0,3,1,1,0,0,0,4,4,22.5,1,1,2,1,3,5,0,12,14,0,3,1,0,0,1,1,0
1,131023,103463,101746,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,2,0,6,5,0,0,3,1,1,0,0,0,4,4,22.5,1,1,2,1,3,5,0,12,14,0,3,1,0,0,1,1,0
1,122317,103469,106819,1,3,1,0,1,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,1,1,0,8,0,0,1,0,1,0,1,0,2,2,12.94,1,0,2,0,2,4,2,0,17,0,4,0,1,0,0,1,0
1,121603,103476,107168,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,5,1,0,0,1,1,2,4,8.24,1,0,2,1,5,4,19,0,14,0,4,0,1,0,0,1,0
1,103931,103489,103865,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,2,0,0,20,0,0,2,1,0,0,0,0,1,1,15.63,1,1,2,0,3,6,2,2,20,0,4,0,1,0,1,0,0
1,118816,103494,106680,0,4,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,2,0,0,17,0,0,1,1,1,0,1,0,1,2,18.41,1,1,3,0,2,1,11,6,3,9,3,0,1,0,0,1,0
1,101101,103502,101752,1,3,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,1,1,1,1,2,0,0,17,5,0,1,1,1,0,1,0,2,3,15.49,1,0,3,0,3,4,11,6,4,0,4,0,1,0,0,0,0
1,137213,103503,101675,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,1,1,3,3,17.48,1,0,2,1,3,5,6,6,9,0,3,1,0,0,0,0,0
1,138165,103505,107121,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,2,0,4,24,0,0,3,1,1,0,0,0,3,3,10.13,1,1,2,0,4,3,12,3,14,0,3,0,1,0,0,0,0
1,144775,103506,106345,0,2,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,9,3,2,0,3,1,1,0,0,0,4,4,22.94,1,1,2,1,3,3,10,0,13,0,3,0,0,1,1,1,1
1,145548,103506,106345,0,0,0,1,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,1,1,5,0,8,1,0,0,3,0,1,0,0,1,4,4,22.94,1,1,2,1,3,3,10,0,13,0,3,0,0,1,1,1,1
1,134013,103507,105286,0,4,0,1,1,1,0,0,1,0,0,1,1,0,1,0,0,1,1,1,0,3,0,0,11,0,0,2,1,0,0,0,0,2,2,22.92,1,1,1,0,5,2,1,4,20,0,4,1,0,0,1,1,0
1,130002,103508,109782,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,5,0,7,1,0,0,4,0,1,0,0,1,2,2,16.01,1,1,2,0,1,2,1,5,7,0,3,0,1,0,0,0,0
1,103375,103518,108577,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,6,5,0,0,3,1,1,0,1,0,2,4,17.54,1,1,3,1,5,3,10,0,19,0,3,0,1,0,0,0,0
1,129315,103520,102909,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,1,3,0,7,1,0,0,3,0,1,0,0,1,4,4,6.86,3,0,3,1,2,3,0,7,10,3,3,0,1,0,0,0,0
1,143329,103521,105122,1,2,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,1,1,2,2,16.53,1,0,3,0,4,3,1,22,4,1,3,0,1,0,0,1,0
1,146188,103522,102205,0,4,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,15,3,2,0,3,1,1,0,0,0,3,3,13.55,1,1,3,0,3,2,5,6,14,0,3,1,0,0,0,1,0
1,143520,103526,105710,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,1,1,1,0,7,1,1,0,3,0,1,0,0,1,2,3,13.19,1,1,2,1,2,4,5,0,15,0,3,0,1,0,0,0,0
1,120509,103529,102705,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,5,1,0,9,0,0,1,1,1,0,1,0,4,4,10.15,6,0,1,1,5,6,9,0,13,0,3,0,1,0,1,1,0
1,126048,103533,100492,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,4,0,0,8,1,0,1,1,1,0,1,0,4,4,5.89,6,0,3,0,5,2,2,0,3,0,3,1,0,0,0,0,0
1,103120,103534,100429,0,2,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,10,10,0,0,3,1,1,0,0,0,1,2,14.08,1,1,3,0,2,4,7,6,7,0,4,0,1,0,0,1,0
1,129476,103534,100429,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,5,0,5,23,0,0,3,0,1,0,0,0,1,2,14.08,1,1,3,0,2,4,7,6,7,0,4,0,1,0,0,1,0
1,132781,103538,107420,0,2,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,11,7,0,0,4,1,1,0,0,0,1,2,12.81,1,1,2,0,3,5,0,0,19,0,4,0,1,0,1,0,0
1,136557,103554,101947,1,2,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,2,0,10,25,0,0,3,1,1,0,0,0,3,2,17.91,1,1,2,0,3,5,0,0,13,0,3,0,1,0,0,0,0
1,140627,103554,101947,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,3,0,0,8,0,0,1,1,1,0,1,0,3,2,17.91,1,1,2,0,3,5,0,0,13,0,3,0,1,0,0,0,0
1,145856,103554,101947,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,2,0,0,22,2,0,5,1,0,0,1,0,3,2,17.91,1,1,2,0,3,5,0,0,13,0,3,0,1,0,0,0,0
1,104319,103565,106162,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,2,0,10,24,0,0,3,1,1,0,1,0,2,2,16.83,1,0,2,0,3,4,5,1,7,0,3,0,1,0,1,1,0
1,125690,103575,107722,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,2,0,9,12,0,0,5,1,1,0,1,0,4,4,15.58,1,0,1,0,5,5,1,0,33,0,3,0,1,0,0,1,0
1,127732,103575,107722,1,2,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,1,0,2,0,0,4,0,0,1,1,1,0,1,0,4,4,15.58,1,0,1,0,5,5,1,0,33,0,3,0,1,0,0,1,0
1,117514,103580,110625,0,0,0,1,0,1,0,0,1,0,0,1,1,1,1,0,0,1,0,1,1,2,0,0,28,0,0,2,1,1,0,0,0,4,4,12.88,1,1,3,1,5,2,18,1,17,0,3,0,0,1,0,1,0
1,140915,103583,109426,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,3,0,0,27,0,0,1,1,1,0,1,0,4,4,12.61,1,0,3,0,3,3,8,0,10,8,3,0,0,1,0,1,1
1,145643,103583,109426,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,1,1,4,4,12.61,1,0,3,0,3,3,8,0,10,8,3,0,0,1,0,1,1
1,109270,103584,102993,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,5,0,6,11,0,0,3,0,1,0,0,0,2,3,23.24,1,1,2,1,3,3,0,0,18,0,4,0,1,0,1,1,0
1,113968,103594,107170,0,6,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,12,4,0,0,5,1,0,0,0,0,3,3,19.25,1,1,1,0,4,3,0,1,24,0,3,0,1,0,1,1,0
1,101591,103598,108654,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,5,4,0,0,3,1,1,0,0,0,4,3,17.03,1,1,1,0,2,2,4,0,5,0,3,0,1,0,0,0,0
1,108167,103620,106545,0,3,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,5,0,0,8,6,2,1,1,0,0,1,0,2,1,19.99,1,0,2,0,4,5,11,0,5,0,4,0,1,0,0,0,0
1,110123,103623,109368,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,4,0,0,1,3,0,1,0,1,0,1,0,1,3,16.54,1,0,3,0,2,4,9,0,10,0,3,0,1,0,0,1,0
1,114403,103628,107186,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,5,26,0,0,3,1,1,0,0,0,1,4,15.25,1,1,3,1,4,2,6,0,21,0,3,0,1,0,1,1,0
1,134082,103646,108796,1,2,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,2,0,0,1,1,1,0,1,1,1,2,20.43,1,0,2,0,5,6,22,6,5,0,5,0,1,0,0,0,1
1,109537,103659,106551,1,2,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,2,0,1,19,1,0,5,1,0,0,1,0,2,3,20.5,1,1,3,1,3,3,10,0,11,0,3,0,1,0,0,1,0
1,129984,103659,106551,1,1,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,5,0,8,1,0,0,3,0,1,0,0,1,2,3,20.5,1,1,3,1,3,3,10,0,11,0,3,0,1,0,0,1,0
1,102946,103661,102790,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,5,0,0,7,2,0,1,1,1,0,1,0,4,4,20.31,1,0,1,1,5,5,3,7,5,10,5,1,0,0,0,1,1
1,116963,103670,111113,1,4,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,5,0,7,1,0,0,3,1,1,0,0,1,1,3,16.35,1,1,2,1,2,2,1,0,19,0,5,0,1,0,0,0,0
1,107689,103677,107612,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,5,1,0,2,0,0,1,1,1,0,1,1,2,1,16.97,1,0,2,0,5,5,0,12,23,0,4,0,1,0,0,1,0
1,124793,103677,107612,0,3,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,1,0,0,8,0,0,1,1,1,0,1,0,2,1,16.97,1,0,2,0,5,5,0,12,23,0,4,0,1,0,0,1,0
1,127929,103677,107612,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,5,0,0,2,1,0,1,1,1,0,1,1,2,1,16.97,1,0,2,0,5,5,0,12,23,0,4,0,1,0,0,1,0
1,147923,103700,104107,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,9,2,0,0,3,1,1,0,0,1,1,3,17.74,1,1,3,1,1,1,0,0,9,0,4,0,1,0,0,1,0
1,140185,103702,110653,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,5,0,5,3,0,0,3,1,1,0,0,1,2,3,13.4,1,1,3,1,5,4,15,0,17,1,4,0,1,0,0,1,0
1,117255,103705,109646,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,1,0,12,12,0,0,3,1,1,0,0,0,3,3,21.25,1,1,2,0,3,4,5,8,12,0,3,0,1,0,1,1,1
1,129771,103705,109646,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,12,2,0,0,3,0,1,0,0,1,3,3,21.25,1,1,2,0,3,4,5,8,12,0,3,0,1,0,1,1,1
1,113392,103712,100309,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,14,0,1,0,5,1,0,0,0,1,2,2,14.47,1,1,1,0,3,2,2,9,16,0,3,0,1,0,0,0,0
1,102794,103729,102687,0,2,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,3,0,0,10,1,0,1,1,0,0,1,0,2,3,23.41,1,0,2,0,3,3,2,3,10,0,1,0,1,0,0,1,1
1,142768,103736,110744,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,3,0,9,3,0,0,3,1,1,0,0,1,3,3,14.1,1,1,2,1,4,5,8,0,18,0,3,0,1,0,1,0,0
1,103176,103740,102642,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,2,0,0,33,0,0,1,1,1,0,0,0,3,3,15.53,1,1,3,1,3,2,6,0,19,6,3,0,1,0,0,0,0
1,146007,103741,103584,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,10,0,0,1,1,1,0,1,0,3,2,13.29,1,0,2,0,5,2,2,4,15,12,3,0,1,0,0,1,1
1,122571,103742,104058,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,0,6,1,0,0,3,0,1,0,0,1,2,3,20.59,1,1,1,1,5,4,7,5,20,0,3,0,1,0,0,0,0
1,140677,103761,107470,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,5,0,10,25,0,0,3,1,1,0,0,0,2,3,19.74,1,1,2,0,1,3,0,0,6,0,3,0,1,0,0,0,0
1,138958,103771,100145,0,1,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,1,5,0,0,1,0,0,1,0,1,0,1,1,1,4,11.31,1,1,3,1,2,1,0,0,9,0,4,0,1,0,0,0,0
1,136721,103773,106855,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,6,5,0,0,3,0,1,0,0,0,1,3,12.34,1,1,2,1,1,2,2,0,10,0,3,0,1,0,0,0,0
1,128865,103803,109079,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,0,5,11,0,2,4,1,1,0,1,0,1,3,12.03,1,0,3,1,3,3,2,4,11,0,3,0,1,0,0,0,0
1,141027,103806,102322,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,2,0,2,14,0,2,3,1,1,0,0,0,1,1,10.46,1,1,2,1,5,6,20,5,5,5,4,0,1,0,0,1,0
1,109150,103807,110577,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,5,1,0,1,4,0,1,0,1,0,1,0,2,3,12.68,1,1,2,0,4,3,5,10,16,0,3,0,1,0,0,0,0
1,120965,103809,101327,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,4,0,1,1,0,0,1,0,4,3,24.13,1,0,1,0,4,3,3,0,22,0,5,1,0,0,1,1,0
1,116674,103813,102151,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,1,2,2,16.79,1,0,1,0,4,5,4,0,6,0,5,0,1,0,0,1,1
1,136610,103819,104737,0,2,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,2,0,0,30,0,0,1,1,1,0,1,0,1,3,15.0,1,1,2,0,4,3,16,13,10,0,5,0,1,0,0,0,0
1,128621,103821,101158,0,3,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,1,2,0,10,20,0,0,3,1,1,0,0,0,3,0,18.48,1,1,2,1,2,4,3,0,11,0,3,0,1,0,0,1,1
1,130820,103821,101158,0,2,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,2,0,8,17,0,0,3,1,1,0,0,0,3,0,18.48,1,1,2,1,2,4,3,0,11,0,3,0,1,0,0,1,1
1,107698,103827,107921,0,3,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,2,0,9,10,0,0,3,1,1,0,0,0,1,4,18.11,1,1,3,1,4,3,5,4,19,0,3,0,1,0,1,0,0
1,140791,103828,106277,0,2,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,10,2,0,0,3,1,1,0,0,1,2,3,14.03,1,1,3,1,5,2,10,18,11,4,4,0,1,0,1,0,0
1,144602,103831,110587,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,2,0,0,25,0,0,3,1,1,0,1,0,4,4,20.57,6,0,2,1,5,4,26,12,4,0,3,0,0,1,0,1,0
