CNTLNUM_T,SCHCNTL,CNTLNUM_P,label_Current,age_T,earnings_total,earnings_school,base_salary_T,num_dependents,dependents_age5,region_Midwest,region_Northeast,region_South,region_West,married,race_T_AIAN,race_T_Asian,race_T_Black,race_T_White,race_T_Hispanic,gender_T_Female,summer_teaching,nonteaching_job,nonschool_job,extracur_act,merit_pay,outside_pay,union_member,BA_major_STEM,MA_major_STEM,MA_grad_yr,field_cert_Regular,deg_T_MA,field_cert,deg_T_BA,deg_T_AA,deg_T_BA2,deg_T_MA2,deg_T_EdS,grad_cert,deg_T_Phd,pd_release_t,pd_schedule_t,pd_stipend,pd_tuition_r,pd_conference_r,pd_travel_r,would_be_tch,remain_teaching,field,hrs_tch_ELA,hrs_tch_math,hrs_tch_social,hrs_tch_science,hrs_in_school_wk,total_tch_yr,public_ft_exp,public_pt_exp,private_ft_exp,private_pt_exp,class_Departmentalized,class_Elementary,class_PullOut,class_Self,class_Team,field_same,full_time,teaches_ungraded,teaches_pk,teaches_k,teaches_1st,teaches_2nd,teaches_3rd,teaches_4th,teaches_5th,teaches_6th,teaches_7th,teaches_8th,teaches_9th,teaches_10th,teaches_11th,teaches_12th,new_teacher,private_exp,minority_students,minority_teachers,FRPL_eligible_pk,FRPL_eligible_k12,FRPL_approved_pk,FRPL_approved_k12,title_I_receive_number,stu_tch_ratio,vacnc_gen_elem,vacnc_spec_ed,vacnc_english,vacnc_soc_st,vacnc_comp_sci,vacnc_math,vacnc_biology,vacnc_phys_sci,vacnc_esl,vacnc_foreign_lang,vacnc_music_or_art,vacnc_vo_tech,type_Alternative,type_Elementary,type_Regular,type_Special,type_Voc_Tech,level_Combined,level_Elementary,level_Secondary,urbanicity_LargeCity,urbanicity_SmallTown,urbanicity_MidCity,FRPL_eligible,NLP_participate,title_I_reading,title_I_math,title_I_esl,title_I_receive,age_P,salary_P,yrs_P_this_sch,yrs_P_oth_schls,yrs_tch_before_P,yrs_tch_since_P,deg_P_Associate,deg_P_Bachelors,deg_P_Doctorate,deg_P_Edu,deg_P_Masters,race_P_AIAN,race_P_Asian,race_P_Black,race_P_White,race_P_Hispanic,gender_P_Female,incen_certification,incen_excellence,incen_prof_dev,incen_location,incen_reten,incen_reten_gen_elem,incen_reten_spec_ed,incen_reten_english,incen_reten_soc_studies,incen_reten_STEM_comp_sci,incen_reten_STEM_math,incen_reten_STEM_phys_sci,incen_reten_STEM_biology,incen_reten_esl,incen_reten_foreign_lang,incen_reten_music_art,incen_reten_voc_ed
108565,107939,106687,1,1,2,2,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,2,3,20,0,0,0,0,40,2,2,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,2,2,1,2,1,2,0,20.98,3,4,1,1,1,1,1,3,1,1,3,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,3,4,2,5,16,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144568,107947,107211,1,3,4,4,5,2,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,3,4,30,0,0,0,0,35,18,9,9,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,4,4,1,4,1,4,0,13.9,1,2,2,2,2,4,2,2,4,2,2,2,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,4,6,0,0,16,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0
147307,107956,108302,1,1,1,1,1,2,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,2,2,23,0,0,0,0,48,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,4,1,4,0,11.57,1,2,5,2,2,2,2,2,2,2,2,2,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,4,1,1,8,14,9,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118677,107997,108770,1,4,2,2,3,2,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,4,0,1,1,1,0,0,0,0,0,0,1,1,0,1,1,1,2,2,3,15,5,1,3,40,3,3,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,3,1,3,1,3,3,11.89,2,2,5,2,2,3,2,2,2,5,5,6,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,1,2,4,5,0,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137210,108007,103408,1,1,1,1,2,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,35,5,0,0,20,39,2,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4,5,1,4,1,4,0,16.28,1,4,4,4,4,5,5,1,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,5,1,2,0,38,2,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143761,108010,106986,1,4,2,2,3,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,4,2,55,23,0,0,0,4,25,6,19,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,3,1,3,0,15.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,2,3,2,3,13,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101163,108017,107878,1,3,1,1,1,6,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,3,2,12,20,0,0,0,3,21,21,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3,3,1,4,1,4,3,19.9,4,2,1,1,1,1,1,1,2,1,2,1,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,1,2,2,8,0,9,8,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101723,108021,105333,1,3,1,1,2,2,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,4,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,2,23,0,0,0,0,40,3,3,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,2,1,3,1,3,0,19.04,2,3,2,2,2,3,4,4,4,2,2,2,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,4,3,6,10,11,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140295,108022,106281,1,4,4,4,5,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,3,5,3,8,5,3,3,40,31,31,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,2,1,2,0,19.68,3,6,1,1,1,1,1,1,6,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,2,3,4,1,16,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120401,108036,100877,1,4,2,2,3,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,3,2,3,10,5,1,1,40,24,23,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,2,1,2,0,14.98,3,3,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,3,1,2,0,8,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110458,108037,100891,1,2,3,3,4,2,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,3,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,22,0,0,0,0,40,6,6,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,2,1,2,1,12.42,2,2,2,4,2,2,2,5,2,2,3,2,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,0,1,5,5,2,18,13,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114691,108045,107535,1,2,3,2,2,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,2,5,22,0,0,0,0,40,4,4,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,2,1,2,1,2,0,16.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,2,5,4,0,8,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107406,108048,109417,1,1,1,1,2,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,49,25,10,0,0,40,2,2,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,2,1,1,3,1,3,0,13.15,2,2,2,2,2,2,2,2,2,2,2,3,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,2,2,1,1,23,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114781,108049,106292,1,2,1,1,2,2,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0,1,0,2,5,3,10,5,3,2,40,3,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,4,3,1,4,1,4,0,13.63,3,3,3,3,2,3,1,1,2,1,2,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,2,2,0,0,17,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146892,108052,102256,1,2,2,1,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,5,18,4,2,3,1,40,10,10,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,5,1,3,1,3,0,16.2,1,5,4,2,2,5,2,1,1,2,4,5,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,4,1,0,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
105459,108063,101554,1,2,2,2,2,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,3,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,2,3,60,7,0,1,0,16,3,3,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,2,1,3,1,3,4,14.32,3,3,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0,1,2,3,0,6,14,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121093,108072,106808,1,1,2,2,3,3,2,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,4,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,4,1,16,0,0,0,0,38,6,6,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,1,3,1,3,0,14.91,1,2,3,3,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,4,3,4,8,15,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145685,108073,110947,1,4,2,2,3,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,30,0,0,0,0,38,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,4,5,2,3,1,3,0,15.61,1,5,4,4,4,4,4,4,1,4,5,4,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,4,4,2,4,12,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114919,108076,111082,1,1,1,1,2,2,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,3,10,5,5,5,40,2,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,3,3,3,4,3,4,0,17.14,3,2,2,2,2,2,2,2,2,2,2,2,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,3,4,10,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145785,108076,111082,1,3,2,2,3,3,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,3,2,3,15,5,4,4,40,7,7,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,3,4,0,17.14,3,2,2,2,2,2,2,2,2,2,2,2,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,3,4,10,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123934,108080,107737,1,4,4,4,5,2,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,2,3,10,7,5,2,40,28,23,0,5,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,3,1,4,1,4,0,16.6,4,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,4,4,3,5,5,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136255,108089,110366,1,2,1,1,1,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1,16,0,0,0,0,40,4,2,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,3,3,2,3,2,3,3,19.02,3,5,3,2,2,2,2,2,2,2,2,2,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,1,4,2,9,0,10,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0
124669,108090,102043,1,2,4,4,5,2,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,2,48,0,0,0,0,40,11,9,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,2,2,1,2,1,1,0,21.92,1,2,3,3,2,2,6,3,2,2,2,4,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,3,6,6,0,21,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102355,108093,101333,1,2,4,4,3,3,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,49,25,15,0,0,43,9,9,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,2,2,3,2,3,0,9.73,3,2,2,2,2,2,5,5,1,5,1,2,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,9,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1
112171,108093,101333,1,1,2,2,2,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,1,4,5,16,0,0,0,0,38,2,2,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,2,2,3,2,3,0,9.73,3,2,2,2,2,2,5,5,1,5,1,2,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,9,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1
110460,108095,104225,1,2,2,2,2,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,8,20,3,2,2,40,4,2,2,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,3,1,4,1,4,0,14.64,4,5,3,1,1,1,1,1,4,1,1,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,5,5,3,6,23,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143584,108095,104225,1,3,4,4,5,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,4,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,1,3,3,2,20,5,2,2,40,14,14,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,4,1,4,0,14.64,4,5,3,1,1,1,1,1,4,1,1,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,5,5,3,6,23,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145929,108101,111188,1,3,2,2,3,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,4,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,1,1,2,9,0,0,0,0,7,3,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,3,2,1,3,1,3,0,15.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,4,6,0,0,9,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0
125548,108106,100213,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,5,23,0,0,0,0,40,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,2,1,3,1,3,3,15.57,1,5,3,2,2,4,3,2,1,2,2,2,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,1,4,4,2,0,20,2,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127973,108107,106342,1,3,3,3,4,4,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,2,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,3,10,7,2,5,40,23,23,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,1,3,0,12.5,3,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,3,2,7,0,11,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111085,108118,110305,1,4,1,1,2,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,41,0,0,0,0,40,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4,4,1,3,1,3,0,15.49,1,2,3,3,2,3,5,5,3,3,3,2,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,2,6,8,0,11,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,1,1,1,0,1,0,0
134504,108124,104059,1,4,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,18,0,0,0,0,25,2,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,3,3,1,4,1,4,0,14.21,2,2,2,2,2,2,3,2,2,2,2,2,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,5,2,2,2,29,3,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119420,108129,105077,1,2,1,1,2,3,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,4,2,2,12,8,2,2,40,5,5,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,3,1,3,0,13.34,3,4,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,5,2,10,0,16,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137425,108129,105077,1,1,1,1,2,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,5,5,49,13,10,0,0,43,5,5,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,3,1,3,0,13.34,3,4,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,5,2,10,0,16,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109437,108147,108186,1,2,3,3,4,3,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,2,3,8,5,3,3,35,9,9,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,3,1,3,0,21.33,3,1,1,1,3,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,2,5,0,4,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135439,108157,103204,1,1,1,1,2,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,2,3,64,0,0,0,0,40,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,2,1,3,1,3,0,13.45,1,5,3,4,2,5,4,4,2,5,2,3,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,2,3,3,3,11,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121507,108171,109768,1,1,2,1,2,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,3,16,5,0,5,40,2,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,2,1,4,1,4,0,11.42,4,5,1,1,1,1,1,1,1,1,5,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,5,2,1,0,21,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114749,108177,104733,1,2,4,3,4,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,2,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,2,42,0,0,0,0,38,13,12,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,2,1,2,0,14.84,1,3,2,2,2,5,4,5,1,5,4,2,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,5,6,0,14,11,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128345,108183,108106,1,1,2,2,2,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,3,5,18,0,0,0,0,40,2,2,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,3,3,1,3,1,3,0,13.04,1,5,4,4,3,4,5,5,2,2,4,4,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,4,1,0,16,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131407,108183,108106,1,1,2,2,3,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,2,48,0,0,0,0,40,2,2,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,3,3,1,3,1,3,0,13.04,1,5,4,4,3,4,5,5,2,2,4,4,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,4,1,0,16,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
